NOTE! Installing ujson may make loading annotations faster.
Using device: cuda:0
Using math SDPA backend for higher-order gradient compatibility.
Loading COCO dataset...
Loading annotations into memory...
Done (t=8.81s)
Creating index...
index created!
Loading annotations into memory...
Done (t=0.37s)
Creating index...
index created!
Train samples: 117266, Val samples: 4952
Epoch 7, Batch 2950/3665: Loss=3.5816
Epoch 7, Batch 3000/3665: Loss=3.6012
Epoch 7, Batch 3050/3665: Loss=3.2753
Epoch 7, Batch 3100/3665: Loss=3.9420
Epoch 7, Batch 3150/3665: Loss=3.4440
Epoch 7, Batch 3200/3665: Loss=3.8165
Epoch 7, Batch 3250/3665: Loss=3.6582
Epoch 7, Batch 3300/3665: Loss=3.3078
Epoch 7, Batch 3350/3665: Loss=3.8014
Epoch 7, Batch 3400/3665: Loss=3.9462
Epoch 7, Batch 3450/3665: Loss=3.6041
Epoch 7, Batch 3500/3665: Loss=3.6420
Epoch 7, Batch 3550/3665: Loss=3.5801
Epoch 7, Batch 3600/3665: Loss=3.8913
Epoch 7, Batch 3650/3665: Loss=3.7155
Epoch 7 | Train Loss: 3.6923 | Test Accuracy: 19.22%
Epoch 8, Batch 0/3665: Loss=3.5754
Epoch 8, Batch 50/3665: Loss=3.8499
Epoch 8, Batch 100/3665: Loss=3.5719
Epoch 8, Batch 150/3665: Loss=3.8800
Epoch 8, Batch 200/3665: Loss=3.6785
Epoch 8, Batch 250/3665: Loss=3.3927
Epoch 8, Batch 300/3665: Loss=3.7362
Epoch 8, Batch 350/3665: Loss=3.5807
Epoch 8, Batch 400/3665: Loss=3.7778
Epoch 8, Batch 450/3665: Loss=3.5904
Epoch 8, Batch 500/3665: Loss=3.5100
Epoch 8, Batch 550/3665: Loss=3.4307
Epoch 8, Batch 600/3665: Loss=3.8735
Epoch 8, Batch 650/3665: Loss=3.6375
Epoch 8, Batch 700/3665: Loss=3.5333
Epoch 8, Batch 750/3665: Loss=3.9574
Epoch 8, Batch 800/3665: Loss=3.8665
Epoch 8, Batch 850/3665: Loss=3.4912
Epoch 8, Batch 900/3665: Loss=3.5844
Epoch 8, Batch 950/3665: Loss=3.8851
Epoch 8, Batch 1000/3665: Loss=3.7268
Epoch 8, Batch 1050/3665: Loss=3.9659
Epoch 8, Batch 1100/3665: Loss=3.9871
Epoch 8, Batch 1150/3665: Loss=3.5290
Epoch 8, Batch 1200/3665: Loss=3.8269
Epoch 8, Batch 1250/3665: Loss=3.8811
Epoch 8, Batch 1300/3665: Loss=3.7174
Epoch 8, Batch 1350/3665: Loss=3.7788
Epoch 8, Batch 1400/3665: Loss=3.7645
Epoch 8, Batch 1450/3665: Loss=3.6244
Epoch 8, Batch 1500/3665: Loss=3.6314
Epoch 8, Batch 1550/3665: Loss=3.1854
Epoch 8, Batch 1600/3665: Loss=3.5900
Epoch 8, Batch 1650/3665: Loss=3.3925
Epoch 8, Batch 1700/3665: Loss=3.6106
Epoch 8, Batch 1750/3665: Loss=3.9635
Epoch 8, Batch 1800/3665: Loss=4.0825
Epoch 8, Batch 1850/3665: Loss=3.3501
Epoch 8, Batch 1900/3665: Loss=3.5556
Epoch 8, Batch 1950/3665: Loss=3.4984
Epoch 8, Batch 2000/3665: Loss=3.7215
Epoch 8, Batch 2050/3665: Loss=3.7271
Epoch 8, Batch 2100/3665: Loss=3.6345
Epoch 8, Batch 2150/3665: Loss=3.7466
Epoch 8, Batch 2200/3665: Loss=3.6742
Epoch 8, Batch 2250/3665: Loss=3.6367
Epoch 8, Batch 2300/3665: Loss=3.3551
Epoch 8, Batch 2350/3665: Loss=3.6457
Epoch 8, Batch 2400/3665: Loss=3.6004
Epoch 8, Batch 2450/3665: Loss=3.2662
Epoch 8, Batch 2500/3665: Loss=3.6616
Epoch 8, Batch 2550/3665: Loss=3.7913
Epoch 8, Batch 2600/3665: Loss=3.9998
Epoch 8, Batch 2650/3665: Loss=3.5682
Epoch 8, Batch 2700/3665: Loss=3.6039
Epoch 8, Batch 2750/3665: Loss=3.4962
Epoch 8, Batch 2800/3665: Loss=3.5795
Epoch 8, Batch 2850/3665: Loss=3.9168
Epoch 8, Batch 2900/3665: Loss=3.7529
Epoch 8, Batch 2950/3665: Loss=3.6605
Epoch 8, Batch 3000/3665: Loss=3.8275
Epoch 8, Batch 3050/3665: Loss=3.4121
Epoch 8, Batch 3100/3665: Loss=3.8675
Epoch 8, Batch 3150/3665: Loss=3.8752
Epoch 8, Batch 3200/3665: Loss=3.4629
Epoch 8, Batch 3250/3665: Loss=3.4759
Epoch 8, Batch 3300/3665: Loss=3.6456
Epoch 8, Batch 3350/3665: Loss=3.8073
Epoch 8, Batch 3400/3665: Loss=3.6090
Epoch 8, Batch 3450/3665: Loss=3.6786
Epoch 8, Batch 3500/3665: Loss=3.7620
Epoch 8, Batch 3550/3665: Loss=3.6572
Epoch 8, Batch 3600/3665: Loss=3.7172
Epoch 8, Batch 3650/3665: Loss=3.7420
Epoch 8 | Train Loss: 3.9871 | Test Accuracy: 19.22%
Epoch 9, Batch 0/3665: Loss=4.0072
Epoch 9, Batch 50/3665: Loss=3.7083
Epoch 9, Batch 100/3665: Loss=3.6013
Epoch 9, Batch 150/3665: Loss=3.5590
Epoch 9, Batch 200/3665: Loss=3.9529
Epoch 9, Batch 250/3665: Loss=3.6029
Epoch 9, Batch 300/3665: Loss=3.8021
Epoch 9, Batch 350/3665: Loss=3.7017
Epoch 9, Batch 400/3665: Loss=3.6413
Epoch 9, Batch 450/3665: Loss=3.7784
Epoch 9, Batch 500/3665: Loss=3.4664
Epoch 9, Batch 550/3665: Loss=3.5337
Epoch 9, Batch 600/3665: Loss=3.8086
Epoch 9, Batch 650/3665: Loss=3.9136
Epoch 9, Batch 700/3665: Loss=3.4916
Epoch 9, Batch 750/3665: Loss=3.8152
Epoch 9, Batch 800/3665: Loss=4.0038
Epoch 9, Batch 850/3665: Loss=3.4216
Epoch 9, Batch 900/3665: Loss=3.7673
Epoch 9, Batch 950/3665: Loss=3.7458
Epoch 9, Batch 1000/3665: Loss=3.5461
Epoch 9, Batch 1050/3665: Loss=3.5285
Epoch 9, Batch 1100/3665: Loss=4.2470
Epoch 9, Batch 1150/3665: Loss=3.8215
Epoch 9, Batch 1200/3665: Loss=3.5063
Epoch 9, Batch 1250/3665: Loss=3.4694
Epoch 9, Batch 1300/3665: Loss=3.9412
Epoch 9, Batch 1350/3665: Loss=3.9856
Epoch 9, Batch 1400/3665: Loss=3.9339
Epoch 9, Batch 1450/3665: Loss=3.3330
Epoch 9, Batch 1500/3665: Loss=4.1091
Epoch 9, Batch 1550/3665: Loss=3.3034
Epoch 9, Batch 1600/3665: Loss=3.6278
Epoch 9, Batch 1650/3665: Loss=3.7887
Epoch 9, Batch 1700/3665: Loss=3.3739
Epoch 9, Batch 1750/3665: Loss=3.4152
Epoch 9, Batch 1800/3665: Loss=3.8327
Epoch 9, Batch 1850/3665: Loss=3.6369
Epoch 9, Batch 1900/3665: Loss=3.5435
Epoch 9, Batch 1950/3665: Loss=3.5976
Epoch 9, Batch 2000/3665: Loss=3.4591
Epoch 9, Batch 2050/3665: Loss=3.3171
Epoch 9, Batch 2100/3665: Loss=3.3645
Epoch 9, Batch 2150/3665: Loss=3.6830
Epoch 9, Batch 2200/3665: Loss=3.6589
Epoch 9, Batch 2250/3665: Loss=3.6743
Epoch 9, Batch 2300/3665: Loss=3.3086
Epoch 9, Batch 2350/3665: Loss=3.7729
Epoch 9, Batch 2400/3665: Loss=3.6421
Epoch 9, Batch 2450/3665: Loss=3.8277
Epoch 9, Batch 2500/3665: Loss=3.6604
Epoch 9, Batch 2550/3665: Loss=3.6201
Epoch 9, Batch 2600/3665: Loss=3.6718
Epoch 9, Batch 2650/3665: Loss=3.6445
Epoch 9, Batch 2700/3665: Loss=3.6007
Epoch 9, Batch 2750/3665: Loss=3.7703
Epoch 9, Batch 2800/3665: Loss=3.6542
Epoch 9, Batch 2850/3665: Loss=3.6255
Epoch 9, Batch 2900/3665: Loss=4.0894
Epoch 9, Batch 2950/3665: Loss=3.8307
Epoch 9, Batch 3000/3665: Loss=4.1155
Epoch 9, Batch 3050/3665: Loss=3.2669
Epoch 9, Batch 3100/3665: Loss=3.5217
Epoch 9, Batch 3150/3665: Loss=3.6448
Epoch 9, Batch 3200/3665: Loss=3.9990
Epoch 9, Batch 3250/3665: Loss=4.0570
Epoch 9, Batch 3300/3665: Loss=3.4065
Epoch 9, Batch 3350/3665: Loss=3.6439
Epoch 9, Batch 3400/3665: Loss=3.5905
Epoch 9, Batch 3450/3665: Loss=3.6800
Epoch 9, Batch 3500/3665: Loss=3.2663
Epoch 9, Batch 3550/3665: Loss=3.1987
Epoch 9, Batch 3600/3665: Loss=3.6862
Epoch 9, Batch 3650/3665: Loss=3.9406
Epoch 9 | Train Loss: 5.7173 | Test Accuracy: 19.22%
Final Test Accuracy: 19.22%

--- QI ViT-B/16 without Jet Loss 2F ---
Epoch 0, Batch 0/3665: Loss=4.5943
Epoch 0, Batch 50/3665: Loss=3.5896
Epoch 0, Batch 100/3665: Loss=3.2013
Epoch 0, Batch 150/3665: Loss=3.6148
Epoch 0, Batch 200/3665: Loss=3.6948
Epoch 0, Batch 250/3665: Loss=4.1698
Epoch 0, Batch 300/3665: Loss=3.7784
Epoch 0, Batch 350/3665: Loss=3.9220
Epoch 0, Batch 400/3665: Loss=3.3468
Epoch 0, Batch 450/3665: Loss=3.4324
Epoch 0, Batch 500/3665: Loss=3.5664
Epoch 0, Batch 550/3665: Loss=3.9838
Epoch 0, Batch 600/3665: Loss=3.8407
Epoch 0, Batch 650/3665: Loss=3.4370
Epoch 0, Batch 700/3665: Loss=3.7048
Epoch 0, Batch 750/3665: Loss=3.5208
Epoch 0, Batch 800/3665: Loss=3.9153
Epoch 0, Batch 850/3665: Loss=4.0108
Epoch 0, Batch 900/3665: Loss=3.4535
Epoch 0, Batch 950/3665: Loss=3.6186
Epoch 0, Batch 1000/3665: Loss=3.8509
Epoch 0, Batch 1050/3665: Loss=3.7881
Epoch 0, Batch 1100/3665: Loss=3.7796
Epoch 0, Batch 1150/3665: Loss=3.4267
Epoch 0, Batch 1200/3665: Loss=3.5948
Epoch 0, Batch 1250/3665: Loss=4.0189
Epoch 0, Batch 1300/3665: Loss=3.5747
Epoch 0, Batch 1350/3665: Loss=3.6601
Epoch 0, Batch 1400/3665: Loss=3.7710
Epoch 0, Batch 1450/3665: Loss=3.8527
Epoch 0, Batch 1500/3665: Loss=4.1261
Epoch 0, Batch 1550/3665: Loss=3.4275
Epoch 0, Batch 1600/3665: Loss=3.5622
Epoch 0, Batch 1650/3665: Loss=3.7492
Epoch 0, Batch 1700/3665: Loss=3.8996
Epoch 0, Batch 1750/3665: Loss=3.8073
Epoch 0, Batch 1800/3665: Loss=4.0828
Epoch 0, Batch 1850/3665: Loss=3.6291
Epoch 0, Batch 1900/3665: Loss=3.9343
Epoch 0, Batch 1950/3665: Loss=3.8094
Epoch 0, Batch 2000/3665: Loss=3.6214
Epoch 0, Batch 2050/3665: Loss=3.6465
Epoch 0, Batch 2100/3665: Loss=3.4046
Epoch 0, Batch 2150/3665: Loss=3.6443
Epoch 0, Batch 2200/3665: Loss=3.9309
Epoch 0, Batch 2250/3665: Loss=3.9446
Epoch 0, Batch 2300/3665: Loss=3.6827
Epoch 0, Batch 2350/3665: Loss=3.9014
Epoch 0, Batch 2400/3665: Loss=3.7741
Epoch 0, Batch 2450/3665: Loss=3.3134
Epoch 0, Batch 2500/3665: Loss=3.5675
Epoch 0, Batch 2550/3665: Loss=3.5479
Epoch 0, Batch 2600/3665: Loss=3.5170
Epoch 0, Batch 2650/3665: Loss=4.0068
Epoch 0, Batch 2700/3665: Loss=3.5600
Epoch 0, Batch 2750/3665: Loss=3.8033
Epoch 0, Batch 2800/3665: Loss=3.9343
Epoch 0, Batch 2850/3665: Loss=3.8034
Epoch 0, Batch 2900/3665: Loss=3.6262
Epoch 0, Batch 2950/3665: Loss=3.9328
Epoch 0, Batch 3000/3665: Loss=3.7309
Epoch 0, Batch 3050/3665: Loss=3.9729
Epoch 0, Batch 3100/3665: Loss=3.8556
Epoch 0, Batch 3150/3665: Loss=3.5838
Epoch 0, Batch 3200/3665: Loss=3.9179
Epoch 0, Batch 3250/3665: Loss=3.6535
Epoch 0, Batch 3300/3665: Loss=3.4614
Epoch 0, Batch 3350/3665: Loss=3.5185
Epoch 0, Batch 3400/3665: Loss=3.9207
Epoch 0, Batch 3450/3665: Loss=3.4908
Epoch 0, Batch 3500/3665: Loss=3.7183
Epoch 0, Batch 3550/3665: Loss=3.9461
Epoch 0, Batch 3600/3665: Loss=3.6442
Epoch 0, Batch 3650/3665: Loss=4.0607
Epoch 0 | Train Loss: 3.7300 | Test Accuracy: 19.12%
Epoch 1, Batch 0/3665: Loss=3.5755
Epoch 1, Batch 50/3665: Loss=4.1192
Epoch 1, Batch 100/3665: Loss=3.4335
Epoch 1, Batch 150/3665: Loss=4.0760
Epoch 1, Batch 200/3665: Loss=3.6766
Epoch 1, Batch 250/3665: Loss=2.9621
Epoch 1, Batch 300/3665: Loss=3.3554
Epoch 1, Batch 350/3665: Loss=3.5971
Epoch 1, Batch 400/3665: Loss=3.4664
Epoch 1, Batch 450/3665: Loss=3.6457
Epoch 1, Batch 500/3665: Loss=3.4863
Epoch 1, Batch 550/3665: Loss=3.9428
Epoch 1, Batch 600/3665: Loss=3.6896
Epoch 1, Batch 650/3665: Loss=3.3860
Epoch 1, Batch 700/3665: Loss=3.7770
Epoch 1, Batch 750/3665: Loss=3.7006
Epoch 1, Batch 800/3665: Loss=3.9649
Epoch 1, Batch 850/3665: Loss=3.3716
Epoch 1, Batch 900/3665: Loss=3.8352
Epoch 1, Batch 950/3665: Loss=3.6223
Epoch 1, Batch 1000/3665: Loss=4.0251
Epoch 1, Batch 1050/3665: Loss=4.1317
Epoch 1, Batch 1100/3665: Loss=3.5863
Epoch 1, Batch 1150/3665: Loss=3.6629
Epoch 1, Batch 1200/3665: Loss=3.9548
Epoch 1, Batch 1250/3665: Loss=3.5354
Epoch 1, Batch 1300/3665: Loss=3.6191
Epoch 1, Batch 1350/3665: Loss=3.6481
Epoch 1, Batch 1400/3665: Loss=3.5317
Epoch 1, Batch 1450/3665: Loss=4.0467
Epoch 1, Batch 1500/3665: Loss=3.6172
Epoch 1, Batch 1550/3665: Loss=3.9660
Epoch 1, Batch 1600/3665: Loss=3.8711
Epoch 1, Batch 1650/3665: Loss=3.9571
Epoch 1, Batch 1700/3665: Loss=3.7370
Epoch 1, Batch 1750/3665: Loss=3.6036
Epoch 1, Batch 1800/3665: Loss=3.7247
Epoch 1, Batch 1850/3665: Loss=3.8639
Epoch 1, Batch 1900/3665: Loss=3.7810
Epoch 1, Batch 1950/3665: Loss=3.9197
Epoch 1, Batch 2000/3665: Loss=3.5442
Epoch 1, Batch 2050/3665: Loss=3.3974
Epoch 1, Batch 2100/3665: Loss=3.7123
Epoch 1, Batch 2150/3665: Loss=3.6652
Epoch 1, Batch 2200/3665: Loss=3.5691
Epoch 1, Batch 2250/3665: Loss=3.5452
Epoch 1, Batch 2300/3665: Loss=3.8256
Epoch 1, Batch 2350/3665: Loss=3.6842
Epoch 1, Batch 2400/3665: Loss=3.5969
Epoch 1, Batch 2450/3665: Loss=3.6464
Epoch 1, Batch 2500/3665: Loss=3.6326
Epoch 1, Batch 2550/3665: Loss=3.5019
Epoch 1, Batch 2600/3665: Loss=3.8934
Epoch 1, Batch 2650/3665: Loss=3.8287
Epoch 1, Batch 2700/3665: Loss=3.9835
Epoch 1, Batch 2750/3665: Loss=3.7131
Epoch 1, Batch 2800/3665: Loss=3.4280
Epoch 1, Batch 2850/3665: Loss=3.8819
Epoch 1, Batch 2900/3665: Loss=3.9443
Epoch 1, Batch 2950/3665: Loss=3.3329
Epoch 1, Batch 3000/3665: Loss=3.7248
Epoch 1, Batch 3050/3665: Loss=3.8746
Epoch 1, Batch 3100/3665: Loss=3.6384
Epoch 1, Batch 3150/3665: Loss=3.9019
Epoch 1, Batch 3200/3665: Loss=3.5513
Epoch 1, Batch 3250/3665: Loss=3.7507
Epoch 1, Batch 3300/3665: Loss=4.0006
Epoch 1, Batch 3350/3665: Loss=3.7830
Epoch 1, Batch 3400/3665: Loss=3.4348
Epoch 1, Batch 3450/3665: Loss=3.5468
Epoch 1, Batch 3500/3665: Loss=3.8710
Epoch 1, Batch 3550/3665: Loss=3.8372
Epoch 1, Batch 3600/3665: Loss=3.5368
Epoch 1, Batch 3650/3665: Loss=3.7054
Epoch 1 | Train Loss: 3.6952 | Test Accuracy: 19.22%
Epoch 2, Batch 0/3665: Loss=3.7780
Epoch 2, Batch 50/3665: Loss=3.9254
Epoch 2, Batch 100/3665: Loss=3.9626
Epoch 2, Batch 150/3665: Loss=3.7027
Epoch 2, Batch 200/3665: Loss=3.6852
Epoch 2, Batch 250/3665: Loss=3.6003
Epoch 2, Batch 300/3665: Loss=3.9098
Epoch 2, Batch 350/3665: Loss=4.1061
Epoch 2, Batch 400/3665: Loss=3.7945
Epoch 2, Batch 450/3665: Loss=3.5060
Epoch 2, Batch 500/3665: Loss=3.9651
Epoch 2, Batch 550/3665: Loss=3.7277
Epoch 2, Batch 600/3665: Loss=3.7836
Epoch 2, Batch 650/3665: Loss=3.6832
Epoch 2, Batch 700/3665: Loss=3.8348
Epoch 2, Batch 750/3665: Loss=3.9179
Epoch 2, Batch 800/3665: Loss=3.6664
Epoch 2, Batch 850/3665: Loss=3.6271
Epoch 2, Batch 900/3665: Loss=3.8082
Epoch 2, Batch 950/3665: Loss=3.7328
Epoch 2, Batch 1000/3665: Loss=3.3520
Epoch 2, Batch 1050/3665: Loss=3.7813
Epoch 2, Batch 1100/3665: Loss=3.4897
Epoch 2, Batch 1150/3665: Loss=3.9391
Epoch 2, Batch 1200/3665: Loss=3.7848
Epoch 2, Batch 1250/3665: Loss=3.7080
Epoch 2, Batch 1300/3665: Loss=3.6787
Epoch 2, Batch 1350/3665: Loss=3.2715
Epoch 2, Batch 1400/3665: Loss=3.6694
Epoch 2, Batch 1450/3665: Loss=3.8732
Epoch 2, Batch 1500/3665: Loss=4.0488
Epoch 2, Batch 1550/3665: Loss=3.6332
Epoch 2, Batch 1600/3665: Loss=3.6101
Epoch 2, Batch 1650/3665: Loss=3.5554
Epoch 2, Batch 1700/3665: Loss=3.6075
Epoch 2, Batch 1750/3665: Loss=4.0041
Epoch 2, Batch 1800/3665: Loss=3.7016
Epoch 2, Batch 1850/3665: Loss=3.4701
Epoch 2, Batch 1900/3665: Loss=3.6112
Epoch 2, Batch 1950/3665: Loss=3.5429
Epoch 2, Batch 2000/3665: Loss=4.0065
Epoch 2, Batch 2050/3665: Loss=3.3998
Epoch 2, Batch 2100/3665: Loss=3.7054
Epoch 2, Batch 2150/3665: Loss=3.1349
Epoch 2, Batch 2200/3665: Loss=3.9475
Epoch 2, Batch 2250/3665: Loss=3.7269
Epoch 2, Batch 2300/3665: Loss=3.8509
Epoch 2, Batch 2350/3665: Loss=3.5856
Epoch 2, Batch 2400/3665: Loss=3.8761
Epoch 2, Batch 2450/3665: Loss=3.7784
Epoch 2, Batch 2500/3665: Loss=3.7847
Epoch 2, Batch 2550/3665: Loss=3.7840
Epoch 2, Batch 2600/3665: Loss=3.9306
Epoch 2, Batch 2650/3665: Loss=3.7123
Epoch 2, Batch 2700/3665: Loss=3.6562
Epoch 2, Batch 2750/3665: Loss=3.4674
Epoch 2, Batch 2800/3665: Loss=3.5498
Epoch 2, Batch 2850/3665: Loss=3.1145
Epoch 2, Batch 2900/3665: Loss=3.8904
Epoch 2, Batch 2950/3665: Loss=3.9662
Epoch 2, Batch 3000/3665: Loss=3.6122
Epoch 2, Batch 3050/3665: Loss=3.6171
Epoch 2, Batch 3100/3665: Loss=3.8829
Epoch 2, Batch 3150/3665: Loss=3.8285
Epoch 2, Batch 3200/3665: Loss=3.3629
Epoch 2, Batch 3250/3665: Loss=3.5851
Epoch 2, Batch 3300/3665: Loss=3.7072
Epoch 2, Batch 3350/3665: Loss=3.7404
Epoch 2, Batch 3400/3665: Loss=3.6333
Epoch 2, Batch 3450/3665: Loss=3.7409
Epoch 2, Batch 3500/3665: Loss=3.5899
Epoch 2, Batch 3550/3665: Loss=3.8441
Epoch 2, Batch 3600/3665: Loss=3.3306
Epoch 2, Batch 3650/3665: Loss=3.8543
Epoch 2 | Train Loss: 3.6862 | Test Accuracy: 19.02%
Epoch 3, Batch 0/3665: Loss=4.0038
Epoch 3, Batch 50/3665: Loss=3.7336
Epoch 3, Batch 100/3665: Loss=3.5607
Epoch 3, Batch 150/3665: Loss=3.9762
Epoch 3, Batch 200/3665: Loss=4.0208
Epoch 3, Batch 250/3665: Loss=3.5805
Epoch 3, Batch 300/3665: Loss=3.4279
Epoch 3, Batch 350/3665: Loss=3.6434
Epoch 3, Batch 400/3665: Loss=3.9012
Epoch 3, Batch 450/3665: Loss=3.9853
Epoch 3, Batch 500/3665: Loss=4.0272
Epoch 3, Batch 550/3665: Loss=3.6731
Epoch 3, Batch 600/3665: Loss=3.6399
Epoch 3, Batch 650/3665: Loss=3.7939
Epoch 3, Batch 700/3665: Loss=3.6546
Epoch 3, Batch 750/3665: Loss=3.6939
Epoch 3, Batch 800/3665: Loss=3.6934
Epoch 3, Batch 850/3665: Loss=3.5677
Epoch 3, Batch 900/3665: Loss=3.5901
Epoch 3, Batch 950/3665: Loss=3.7414
Epoch 3, Batch 1000/3665: Loss=3.9980
Epoch 3, Batch 1050/3665: Loss=3.4143
Epoch 3, Batch 1100/3665: Loss=3.5877
Epoch 3, Batch 1150/3665: Loss=4.1505
Epoch 3, Batch 1200/3665: Loss=3.4435
Epoch 3, Batch 1250/3665: Loss=4.0572
Epoch 3, Batch 1300/3665: Loss=3.3265
Epoch 3, Batch 1350/3665: Loss=3.7290
Epoch 3, Batch 1400/3665: Loss=3.3741
Epoch 3, Batch 1450/3665: Loss=3.7258
Epoch 3, Batch 1500/3665: Loss=3.7951
Epoch 3, Batch 1550/3665: Loss=3.8779
Epoch 3, Batch 1600/3665: Loss=3.5299
Epoch 3, Batch 1650/3665: Loss=3.4223
Epoch 3, Batch 1700/3665: Loss=3.6527
Epoch 3, Batch 1750/3665: Loss=3.8339
Epoch 3, Batch 1800/3665: Loss=3.6729
Epoch 3, Batch 1850/3665: Loss=3.5386
Epoch 3, Batch 1900/3665: Loss=3.3511
Epoch 3, Batch 1950/3665: Loss=3.8107
Epoch 3, Batch 2000/3665: Loss=3.8658
Epoch 3, Batch 2050/3665: Loss=3.4603
Epoch 3, Batch 2100/3665: Loss=3.6312
Epoch 3, Batch 2150/3665: Loss=3.4365
Epoch 3, Batch 2200/3665: Loss=3.6161
Epoch 3, Batch 2250/3665: Loss=3.5239
Epoch 3, Batch 2300/3665: Loss=3.7861
Epoch 3, Batch 2350/3665: Loss=3.7560
Epoch 3, Batch 2400/3665: Loss=3.7479
Epoch 3, Batch 2450/3665: Loss=3.4795
Epoch 3, Batch 2500/3665: Loss=3.7391
Epoch 3, Batch 2550/3665: Loss=3.5147
Epoch 3, Batch 2600/3665: Loss=3.7117
Epoch 3, Batch 2650/3665: Loss=3.6057
Epoch 3, Batch 2700/3665: Loss=3.2535
Epoch 3, Batch 2750/3665: Loss=3.5012
Epoch 3, Batch 2800/3665: Loss=3.4220
Epoch 3, Batch 2850/3665: Loss=3.2829
Epoch 3, Batch 2900/3665: Loss=3.4814
Epoch 3, Batch 2950/3665: Loss=3.7490
Epoch 3, Batch 3000/3665: Loss=3.8599
Epoch 3, Batch 3050/3665: Loss=3.7119
Epoch 3, Batch 3100/3665: Loss=3.3416
Epoch 3, Batch 3150/3665: Loss=3.6224
Epoch 3, Batch 3200/3665: Loss=3.5784
Epoch 3, Batch 3250/3665: Loss=3.8590
Epoch 3, Batch 3300/3665: Loss=3.8782
Epoch 3, Batch 3350/3665: Loss=3.6529
Epoch 3, Batch 3400/3665: Loss=3.9420
Epoch 3, Batch 3450/3665: Loss=3.7469
Epoch 3, Batch 3500/3665: Loss=4.0120
Epoch 3, Batch 3550/3665: Loss=3.3450
Epoch 3, Batch 3600/3665: Loss=3.9752
Epoch 3, Batch 3650/3665: Loss=3.9135
Epoch 3 | Train Loss: 3.6599 | Test Accuracy: 19.22%
Epoch 4, Batch 0/3665: Loss=3.7358
Epoch 4, Batch 50/3665: Loss=3.7841
Epoch 4, Batch 100/3665: Loss=3.6135
Epoch 4, Batch 150/3665: Loss=3.8812
Epoch 4, Batch 200/3665: Loss=3.8323
Epoch 4, Batch 250/3665: Loss=3.7413
Epoch 4, Batch 300/3665: Loss=3.5628
Epoch 4, Batch 350/3665: Loss=3.8346
Epoch 4, Batch 400/3665: Loss=3.6744
Epoch 4, Batch 450/3665: Loss=3.6732
Epoch 4, Batch 500/3665: Loss=3.6631
Epoch 4, Batch 550/3665: Loss=3.5313
Epoch 4, Batch 600/3665: Loss=3.8275
Epoch 4, Batch 650/3665: Loss=3.5145
Epoch 4, Batch 700/3665: Loss=3.9188
Epoch 4, Batch 750/3665: Loss=3.8523
Epoch 4, Batch 800/3665: Loss=3.4546
Epoch 4, Batch 850/3665: Loss=4.0938
Epoch 4, Batch 900/3665: Loss=4.1116
Epoch 4, Batch 950/3665: Loss=4.5268
Epoch 4, Batch 1000/3665: Loss=3.7561
Epoch 4, Batch 1050/3665: Loss=3.4685
Epoch 4, Batch 1100/3665: Loss=3.9940
Epoch 4, Batch 1150/3665: Loss=3.7187
Epoch 4, Batch 1200/3665: Loss=3.5525
Epoch 4, Batch 1250/3665: Loss=3.6124
Epoch 4, Batch 1300/3665: Loss=3.8739
Epoch 4, Batch 1350/3665: Loss=3.6265
Epoch 4, Batch 1400/3665: Loss=3.7506
Epoch 4, Batch 1450/3665: Loss=3.5196
Epoch 4, Batch 1500/3665: Loss=3.4033
Epoch 4, Batch 1550/3665: Loss=3.3954
Epoch 4, Batch 1600/3665: Loss=3.7022
Epoch 4, Batch 1650/3665: Loss=3.6753
Epoch 4, Batch 1700/3665: Loss=3.3280
Epoch 4, Batch 1750/3665: Loss=3.6091
Epoch 4, Batch 1800/3665: Loss=3.8816
Epoch 4, Batch 1850/3665: Loss=3.6489
Epoch 4, Batch 1900/3665: Loss=3.8721
Epoch 4, Batch 1950/3665: Loss=4.0683
Epoch 4, Batch 2000/3665: Loss=3.9673
Epoch 4, Batch 2050/3665: Loss=3.5779
Epoch 4, Batch 2100/3665: Loss=3.6181
Epoch 4, Batch 2150/3665: Loss=3.1947
Epoch 4, Batch 2200/3665: Loss=3.6130
Epoch 4, Batch 2250/3665: Loss=3.5847
Epoch 4, Batch 2300/3665: Loss=3.7142
Epoch 4, Batch 2350/3665: Loss=3.3908
Epoch 4, Batch 2400/3665: Loss=3.5269
Epoch 4, Batch 2450/3665: Loss=3.8560
Epoch 4, Batch 2500/3665: Loss=3.4030
Epoch 4, Batch 2550/3665: Loss=3.7703
Epoch 4, Batch 2600/3665: Loss=3.4840
Epoch 4, Batch 2650/3665: Loss=3.5278
Epoch 4, Batch 2700/3665: Loss=3.9195
Epoch 4, Batch 2750/3665: Loss=3.8298
Epoch 4, Batch 2800/3665: Loss=3.5849
Epoch 4, Batch 2850/3665: Loss=3.7319
Epoch 4, Batch 2900/3665: Loss=4.0064
Epoch 4, Batch 2950/3665: Loss=3.8331
Epoch 4, Batch 3000/3665: Loss=3.7891
Epoch 4, Batch 3050/3665: Loss=3.5461
Epoch 4, Batch 3100/3665: Loss=3.6988
Epoch 4, Batch 3150/3665: Loss=3.4009
Epoch 4, Batch 3200/3665: Loss=3.6419
Epoch 4, Batch 3250/3665: Loss=3.5701
Epoch 4, Batch 3300/3665: Loss=3.2812
Epoch 4, Batch 3350/3665: Loss=3.6991
